"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-01-27","78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-01-28","77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-01-29","72",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-01-30","74",,"56"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-01-31","74",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-01","77",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-02","79",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-03","76",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-04","77",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-05","77",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-06","76",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-07","74",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-08","78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-09","81",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-10","83",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-11","84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-12","85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-13","85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-14","85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-15","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-16","81",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-17","86",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-18","87",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-19","85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-20","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-21","82",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-22","83",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-23","84",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-24","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-25","86",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-26","85","98","72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-27","85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-28","83",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-02-29","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-01","82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-02","80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-03","80",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-04","79",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-05","80",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-06","80",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-07","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-08","78",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-09","79",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-10","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-11","79",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-12","77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-13","77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-14","78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-15","85",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-16","87",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-17","86",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-18","85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-19","83",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-20","81",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-21","80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-22","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-23","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-24","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-25","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-26","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-27","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-28","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-29","87",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-30","85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-03-31","84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-01","85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-02","86",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-03","86",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-04","85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-05","85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-06","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-07","83",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-08","83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-09","84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-10","85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-11","87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-12","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-13","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-14","88",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-15","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-16","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-17","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-18","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-19","89",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-20","92",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-21","87",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-22","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-23","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-24","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-25","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-26","86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-27","86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-28","88",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-29","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-04-30","87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-01","87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-02","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-03","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-04","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-05","88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-06","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-07","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-08","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-09","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-10","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-11","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-12","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-13","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-14","89",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-15","89",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-16","88",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-17","88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-18","88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-19","87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-20","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-21","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-22","88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-23","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-24","88",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-25","88",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-26","88",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-27","88",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-28","89",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-29","89",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-30","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-05-31","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-01","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-02","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-03","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-04","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-05","84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-06","84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-07","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-08","83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-09","85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-10","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-11","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-12","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-13","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-14","86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-15","85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-16","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-17","84",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-18","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-19","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-20","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-21","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-22","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-23","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-24","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-25","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-26","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-27","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-28","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-29","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-06-30","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-01","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-02","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-03","81",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-04","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-05","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-06","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-07","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-08","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-09","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-10","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-11","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-12","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-13","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-14","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-15","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-16","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-17","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-18","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-19","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-20","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-21","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-22","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-23","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-24","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-25","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-26","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-27","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-28","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-29","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-30","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-07-31","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-01","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-02","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-03","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-04","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-05","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-06","80",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-07","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-08","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-09","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-10","83",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-11","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-12","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-13","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-14","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-15","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-16","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-17","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-18","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-19","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-20","81",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-21","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-22","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-23","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-24","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-25","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-26","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-27","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-28","79",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-29","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-30","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-31","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-01","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-02","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-03","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-04","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-05","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-06","86",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-07","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-08","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-09","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-10","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-11","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-12","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-13","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-14","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-15","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-16","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-17","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-18","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-19","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-20","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-21","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-22","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-23","78",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-24","82",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-25","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-26","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-27","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-28","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-29","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-30","84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-01","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-02","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-03","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-04","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-05","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-06","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-07","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-08","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-09","89",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-10","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-11","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-12","85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-13","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-14","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-15","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-16","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-17","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-18","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-19","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-20","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-21","85","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-22","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-23","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-24","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-25","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-26","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-27","87",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-28","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-29","85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-30","86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-31","85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-01","85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-02","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-03","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-04","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-05","85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-06","85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-07","85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-08","86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-09","85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-10","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-11","83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-12","82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-13","85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-14","86",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-15","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-16","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-17","87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-18","85","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-19","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-20","84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-21","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-22","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-23","83",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-24","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-25","83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-26","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-27","84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-28","83",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-29","84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-30","85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-01","86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-02","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-03","83",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-04","82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-05","82",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-06","82",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-07","83",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-08","83",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-09","85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-10","84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-11","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-12","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-13","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-14","76",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-15","79",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-16","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-17","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-18","82",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-19","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-20","80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-21","79",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-22","78",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-23","78",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-24","79",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-25","82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-26","82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-27","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-28","75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-29","76",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-30","77",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-31","81",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-01","82",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-02","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-03","77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-04","77",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-05","77",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-06","78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-07","81",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-08","80","84","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-09","81",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-10","83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-11","84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-12","85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-13","84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-14","80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-15","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-16","78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-17","79",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-18","80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-19","81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-20","80",,"66"
